timestamp,Right Hand X Position,Right Hand Y Position,Right Hand Z Position,Left Hand X Position,Left Hand Y Position,Left Hand Z Position
1.60641E+15,0.239189,0.0718792,1.16198,-0.279932,0.136738,1.38185
1.60641E+15,0.24543,0.0431239,1.13231,-0.282923,0.12431,1.36967
1.60641E+15,0.25043,-0.00831016,1.09496,-0.275565,0.122143,1.3641
1.60641E+15,0.245543,-0.0577924,1.06147,-0.271895,0.120675,1.35602
1.60641E+15,0.244728,-0.113187,1.03364,-0.268451,0.11873,1.35217
1.60641E+15,0.238617,-0.175165,1.01513,-0.271127,0.121655,1.34732
1.60641E+15,0.219837,-0.225536,0.984065,-0.26254,0.121507,1.33472
1.60641E+15,0.236797,-0.27169,0.935255,-0.272619,0.132968,1.32503
1.60641E+15,0.167254,-0.357066,1.02815,-0.275806,0.134825,1.31556
1.60641E+15,0.174588,-0.3582,1.02429,-0.283008,0.136063,1.29699
1.60641E+15,0.174578,-0.363982,1.02468,-0.29338,0.103207,1.25681
1.60641E+15,0.171513,-0.370634,1.02746,-0.302658,0.0972938,1.23871
1.60641E+15,0.164097,-0.377738,1.0324,-0.285904,0.131572,1.21877
1.60641E+15,0.162206,-0.379415,1.03326,-0.271898,0.122361,1.18285
1.60641E+15,0.161498,-0.380222,1.03378,-0.279564,0.125224,1.1425
1.60641E+15,0.159943,-0.381674,1.0362,-0.268759,-0.00950005,1.12131
1.60641E+15,0.160851,-0.381612,1.03603,-0.287256,-0.0287937,1.03856
1.60641E+15,0.163356,-0.381585,1.03918,-0.300199,-0.102985,0.992056
1.60641E+15,0.166173,-0.384891,1.0104,-0.297919,-0.178686,0.965865
1.60641E+15,0.167644,-0.383107,1.02939,-0.244425,-0.305831,1.04489
1.60641E+15,0.167923,-0.382878,1.03284,-0.249295,-0.336672,0.934742
1.60641E+15,0.168235,-0.382767,1.03384,-0.24938,-0.339206,0.934214
1.60641E+15,0.168458,-0.382763,1.03513,-0.25057,-0.340363,0.932568
1.60641E+15,0.168707,-0.382767,1.03576,-0.251422,-0.340992,0.931478
1.60641E+15,0.168673,-0.385309,1.01397,-0.251956,-0.341269,0.930914
1.60641E+15,0.168121,-0.385692,1.01174,-0.252427,-0.34157,0.930012
1.60641E+15,0.168196,-0.383832,1.03043,-0.252706,-0.341827,0.929159
1.60641E+15,0.165476,-0.384786,1.03308,-0.25298,-0.342,0.928495
1.60641E+15,0.165163,-0.385262,1.0109,-0.253211,-0.342139,0.928016
1.60641E+15,0.165337,-0.385275,1.00815,-0.25338,-0.342227,0.927806
1.60641E+15,0.168108,-0.382638,1.02807,-0.253537,-0.342319,0.92764
1.60641E+15,0.172192,-0.383262,1.00822,-0.2537,-0.342371,0.927667
1.60641E+15,0.171111,-0.378926,1.02691,-0.255056,-0.342221,0.928531
1.60641E+15,0.172974,-0.377428,1.02747,-0.27026,-0.339862,0.942
1.60641E+15,0.250703,-0.350565,0.996423,-0.255319,-0.349992,0.921454
1.60641E+15,0.263725,-0.33042,1.00824,-0.343956,-0.240816,1.00698
1.60641E+15,0.283228,-0.30156,1.02739,-0.39252,-0.176352,0.985864
1.60641E+15,0.315689,-0.257877,1.03063,-0.406973,-0.128752,1.00968
1.60641E+15,0.346673,-0.211498,1.03728,-0.426834,-0.0819636,1.03689
1.60641E+15,0.366459,-0.177837,1.05263,-0.443991,-0.0350958,1.06816
1.60641E+15,0.376056,-0.139792,1.07247,-0.454675,0.0229756,1.10314
1.60641E+15,0.384023,-0.0891926,1.09223,-0.455932,0.0518694,1.13066
1.60641E+15,0.371803,-0.0473187,1.11117,-0.450668,0.0758112,1.15387
1.60641E+15,0.350926,0.00208978,1.12854,-0.431644,0.121578,1.17673
1.60641E+15,0.319457,0.0408052,1.14579,-0.40364,0.159811,1.19176
1.60641E+15,0.264356,0.0696526,1.15912,-0.332366,0.168422,1.19403
1.60641E+15,0.225739,0.11766,1.18072,-0.310213,0.188926,1.19632
1.60641E+15,0.197143,0.126192,1.19276,-0.285997,0.180003,1.19311
1.60641E+15,0.16515,0.137533,1.20677,-0.281085,0.198371,1.18308
1.60641E+15,0.133388,0.172481,1.24513,-0.189575,0.219899,1.18794
1.60641E+15,0.1173,0.201295,1.2493,-0.160665,0.225827,1.1893
1.60641E+15,0.0743217,0.197914,1.25371,-0.130414,0.230292,1.17765
1.60641E+15,0.0839783,0.147589,1.23377,-0.109673,0.221115,1.16918
1.60641E+15,0.115005,0.115547,1.24833,-0.0915038,0.17221,1.17937
1.60641E+15,0.108724,0.118384,1.25027,-0.102252,0.152486,1.17664
1.60641E+15,0.078021,0.184589,1.22042,-0.101711,0.146843,1.17851
1.60641E+15,-0.00186314,0.178447,1.20457,-0.0921928,0.144571,1.1782
1.60641E+15,-0.020354,0.205957,1.17522,-0.0742658,0.138805,1.17984
1.60641E+15,-0.0238629,0.194507,1.19056,-0.0586828,0.12589,1.19019
1.60641E+15,-0.0237784,0.194333,1.19104,-0.0559022,0.126959,1.19152
1.60641E+15,-0.0239779,0.194719,1.19322,-0.0551179,0.127476,1.1931
1.60641E+15,0.0485409,0.205683,1.21437,-0.0617862,0.134795,1.19773
1.60641E+15,0.0478801,0.214708,1.21367,-0.08208,0.151918,1.20168
1.60641E+15,0.0904445,0.186199,1.26354,-0.104824,0.161981,1.20791
1.60641E+15,0.0823189,0.169213,1.28527,-0.139293,0.184262,1.21492
1.60641E+15,0.0179879,0.273808,1.32473,-0.159631,0.219271,1.22504
1.60641E+15,0.0332103,0.214468,1.30659,-0.18803,0.240243,1.27451
1.60641E+15,0.112785,0.172211,1.28262,-0.263184,0.199308,1.23784
1.60641E+15,0.131033,0.19831,1.29886,-0.29662,0.235745,1.26577
1.60641E+15,0.174806,0.281924,1.30685,-0.350005,0.194019,1.26294
1.60641E+15,0.223297,0.18832,1.28029,-0.40059,0.198037,1.27163
1.60641E+15,0.24599,0.153839,1.28438,-0.423099,0.195367,1.28523
1.60641E+15,0.27827,0.152995,1.28057,-0.454643,0.180863,1.30509
1.60641E+15,0.306796,0.143973,1.28217,-0.496272,0.177016,1.31374
1.60641E+15,0.323578,0.181131,1.27227,-0.50056,0.17586,1.31595
1.60641E+15,0.328035,0.17567,1.26937,-0.506282,0.172922,1.3171
1.60641E+15,0.327848,0.162902,1.2576,-0.507093,0.15889,1.31088
1.60641E+15,0.315302,0.137704,1.23788,-0.501694,0.147793,1.30033
1.60641E+15,0.30645,0.119516,1.22365,-0.489967,0.138077,1.283
1.60641E+15,0.286759,0.0892316,1.19692,-0.478444,0.132702,1.2631
1.60641E+15,0.271628,0.0714114,1.17708,-0.453142,0.113682,1.22358
1.60641E+15,0.253929,0.0368431,1.14406,-0.445871,0.108813,1.19708
1.60641E+15,0.23704,-0.00302077,1.11586,-0.421696,0.0894856,1.14252
1.60641E+15,0.234044,-0.035791,1.08609,-0.357978,-0.0308842,1.14879
1.60641E+15,0.216086,-0.0875765,1.05549,-0.310886,-0.0380945,1.06709
1.60641E+15,0.216071,-0.127537,1.0286,-0.304391,-0.105562,1.02934
1.60641E+15,0.216863,-0.194883,1.01554,-0.293504,-0.163083,0.998884
1.60641E+15,0.203908,-0.230273,0.993749,-0.261665,-0.242255,1.01234
1.60641E+15,0.176973,-0.277973,0.991311,-0.258973,-0.319601,1.03922
1.60641E+15,0.232546,-0.311494,0.928138,-0.234313,-0.343451,0.91885
1.60641E+15,0.152389,-0.385588,0.983612,-0.236195,-0.341935,0.918124
1.60641E+15,0.164428,-0.374049,1.036,-0.235496,-0.343137,0.927736
1.60641E+15,0.164864,-0.376748,1.03924,-0.235235,-0.343429,0.929815
1.60641E+15,0.165636,-0.377302,1.03918,-0.234487,-0.343988,0.931802
1.60641E+15,0.167079,-0.377107,1.03755,-0.234442,-0.343914,0.933264
1.60641E+15,0.168312,-0.374776,1.02929,-0.229395,-0.347066,0.940302
1.60641E+15,0.1671,-0.373726,1.02893,-0.229838,-0.346626,0.94034
1.60641E+15,0.240952,-0.2858,0.931185,-0.22879,-0.3471,0.941723
1.60641E+15,0.23986,-0.267921,0.991281,-0.228167,-0.347415,0.942529
1.60641E+15,0.258339,-0.222851,0.999916,-0.228606,-0.346933,0.94235
1.60641E+15,0.281557,-0.168994,1.00983,-0.22908,-0.346442,0.941982
1.60641E+15,0.301744,-0.101301,1.01899,-0.229267,-0.346198,0.941918
1.60641E+15,0.296975,-0.0524027,1.0446,-0.229491,-0.345938,0.941789
1.60641E+15,0.30628,-2.88E-05,1.06889,-0.229678,-0.345711,0.941652
1.60641E+15,0.286347,0.0554625,1.09004,-0.2298,-0.345501,0.941533
1.60641E+15,0.25481,0.0896504,1.11009,-0.229916,-0.345322,0.941426
1.60641E+15,0.208559,0.118642,1.12718,-0.230073,-0.345047,0.941189
1.60641E+15,0.15995,0.125617,1.1379,-0.230209,-0.344776,0.94071
1.60641E+15,0.156583,0.15684,1.14484,-0.228495,-0.345487,0.941449
1.60641E+15,0.100081,0.193858,1.15631,-0.227019,-0.345885,0.942124
1.60641E+15,0.078255,0.145714,1.16231,-0.227196,-0.345205,0.941217
1.60641E+15,0.0210261,0.141923,1.15954,-0.227264,-0.344756,0.940696
1.60641E+15,0.00167416,0.101439,1.16139,-0.224871,-0.345802,0.941666
1.60641E+15,-0.00550893,0.0915625,1.16402,-0.223534,-0.346508,0.942366
1.60641E+15,-0.00719767,0.0803483,1.16685,-0.222685,-0.346958,0.942974
1.60641E+15,-0.0121826,0.0768401,1.1674,-0.223739,-0.34615,0.942295
1.60641E+15,-0.0117718,0.0758782,1.16857,-0.225025,-0.345539,0.941359
1.60641E+15,-0.0114828,0.0785474,1.1699,-0.226282,-0.345125,0.940574
1.60641E+15,-0.00232524,0.0920424,1.17362,-0.226978,-0.344884,0.940603
1.60641E+15,0.00710678,0.139605,1.17741,-0.22762,-0.344735,0.940481
1.60641E+15,0.0212003,0.145099,1.17945,-0.228545,-0.344482,0.940479
1.60641E+15,0.0699769,0.106564,1.17757,-0.227675,-0.345662,0.942336
1.60641E+15,0.117673,0.160601,1.20275,-0.227448,-0.346209,0.943131
1.60641E+15,0.157376,0.160147,1.20488,-0.228569,-0.34568,0.942493
1.60641E+15,0.173141,0.101656,1.19891,-0.227816,-0.346265,0.943324
1.60641E+15,0.190703,0.144772,1.21293,-0.227441,-0.346566,0.943574
1.60641E+15,0.203955,0.143114,1.21513,-0.226987,-0.346779,0.943817
1.60641E+15,0.213454,0.141289,1.21547,-0.227862,-0.345907,0.942289
1.60641E+15,0.221123,0.138181,1.21359,-0.227151,-0.346085,0.942245
1.60641E+15,0.330064,0.146117,1.22291,-0.226039,-0.346457,0.942269
1.60641E+15,0.289695,0.121487,1.20938,-0.225351,-0.34652,0.942185
1.60641E+15,0.288698,0.121368,1.20901,-0.224392,-0.346656,0.942125
1.60641E+15,0.286478,0.121315,1.20849,-0.225189,-0.344914,0.939402
1.60641E+15,0.28798,0.133574,1.20567,-0.225148,-0.344367,0.938838
1.60641E+15,0.266052,0.130939,1.17453,-0.223183,-0.344958,0.939409
1.60641E+15,0.251364,0.133499,1.1808,-0.222186,-0.345214,0.939567
1.60641E+15,0.243605,0.144371,1.19638,-0.220933,-0.345705,0.939415
1.60641E+15,0.24236,0.14535,1.19991,-0.220255,-0.345967,0.939459
1.60641E+15,0.239845,0.14677,1.20417,-0.221136,-0.345034,0.938544
1.60641E+15,0.236593,0.14854,1.2114,-0.222268,-0.344262,0.93773
1.60641E+15,0.234103,0.149298,1.21651,-0.221742,-0.344737,0.938382
1.60641E+15,0.228971,0.14343,1.22007,-0.22282,-0.344187,0.938018
1.60641E+15,0.226399,0.140741,1.22107,-0.223509,-0.343884,0.937955
1.60641E+15,0.223206,0.138421,1.2214,-0.223241,-0.344543,0.938721
1.60641E+15,0.22072,0.138565,1.22172,-0.22333,-0.345797,0.941219
1.60641E+15,0.218349,0.13838,1.22185,-0.225193,-0.345084,0.940348
1.60641E+15,0.215604,0.136398,1.22178,-0.224976,-0.345708,0.941264
1.60641E+15,0.212148,0.140099,1.22278,-0.224927,-0.346007,0.941707
1.60641E+15,0.201108,0.138238,1.22399,-0.224748,-0.34638,0.941966
1.60641E+15,0.193582,0.132137,1.22532,-0.225943,-0.345747,0.941696
1.60641E+15,0.186898,0.142823,1.22748,-0.22565,-0.346116,0.942133
1.60641E+15,0.163311,0.154309,1.21791,-0.226661,-0.345543,0.941508
1.60641E+15,0.0759488,0.043929,1.18986,-0.22729,-0.345111,0.940846
1.60641E+15,0.0694441,0.0391557,1.19047,-0.226449,-0.345622,0.941412
1.60641E+15,0.0591705,0.0233281,1.19465,-0.226812,-0.345188,0.940862
1.60641E+15,0.0506979,0.00250097,1.20518,-0.225958,-0.345651,0.941341
1.60641E+15,0.0462812,-0.0132953,1.21107,-0.226366,-0.345174,0.940706
1.60641E+15,0.0449417,-0.0261545,1.21248,-0.226442,-0.344897,0.940449
1.60641E+15,0.0433927,-0.0310258,1.21225,-0.226676,-0.344498,0.939975
1.60641E+15,0.0422082,-0.0349784,1.21258,-0.226969,-0.344075,0.939367
1.60641E+15,0.0414091,-0.0395556,1.21323,-0.227237,-0.343711,0.938852
1.60641E+15,0.0411834,-0.0411919,1.21279,-0.227361,-0.343464,0.938411
1.60641E+15,0.0407117,-0.041552,1.21303,-0.225304,-0.344533,0.939771
1.60641E+15,0.0402429,-0.0422568,1.21325,-0.2242,-0.345084,0.94028
1.60641E+15,0.0395031,-0.0433144,1.21362,-0.224498,-0.344688,0.939912
1.60641E+15,0.0390585,-0.0435426,1.2137,-0.223516,-0.345192,0.940468
1.60641E+15,0.0388483,-0.0438615,1.213,-0.223865,-0.344726,0.939852
1.60641E+15,0.0286546,-0.197327,1.20354,-0.223022,-0.34527,0.940584
1.60641E+15,0.0691944,-0.238235,1.19344,-0.216855,-0.34995,0.945247
1.60641E+15,0.143257,0.0188103,1.1633,-0.214775,-0.351521,0.947119
1.60641E+15,0.138482,0.00888023,1.11575,-0.21548,-0.351025,0.946677
1.60641E+15,0.145409,-0.00806052,1.10216,-0.220927,-0.34734,0.942326
1.60641E+15,0.167518,-0.0175174,1.05461,-0.222798,-0.346176,0.941005
1.60641E+15,0.180179,-0.0234681,1.04634,-0.22261,-0.346344,0.94126
1.60641E+15,0.191845,-0.0337767,1.03974,-0.223821,-0.345528,0.940499
1.60641E+15,0.199413,-0.0474072,1.03668,-0.224569,-0.344912,0.939647
1.60641E+15,0.202569,-0.0525888,1.02975,-0.224941,-0.344504,0.939179
1.60641E+15,0.206895,-0.059013,1.02547,-0.223368,-0.34516,0.939956
1.60641E+15,0.211188,-0.0646457,1.02102,-0.222113,-0.345562,0.940122
1.60641E+15,0.214852,-0.0695978,1.01794,-0.220769,-0.345732,0.940072
1.60641E+15,0.217325,-0.0732345,1.01466,-0.220655,-0.344563,0.93843
1.60641E+15,0.219655,-0.0760651,1.01159,-0.215811,-0.345344,0.938546
1.60641E+15,0.222506,-0.0792015,1.00842,-0.211589,-0.345588,0.937289
1.60641E+15,0.225343,-0.082322,1.005,-0.206209,-0.345833,0.936068
1.60641E+15,0.229835,-0.0859504,1.00124,-0.199536,-0.345696,0.935867
1.60641E+15,0.23601,-0.0883578,0.996075,-0.193292,-0.345342,0.935453
1.60641E+15,0.242123,-0.0927253,0.99357,-0.186126,-0.3449,0.937005
1.60641E+15,0.247872,-0.0975377,0.99092,-0.177415,-0.344084,0.937294
1.60641E+15,0.257812,-0.102718,0.987159,-0.170428,-0.343131,0.936633
1.60641E+15,0.26818,-0.106094,0.981953,-0.164467,-0.342009,0.936544
1.60641E+15,0.275119,-0.11194,0.980931,-0.152382,-0.340934,0.929836
1.60641E+15,0.2825,-0.118268,0.979887,-0.147411,-0.340179,0.930378
1.60641E+15,0.289604,-0.122853,0.977274,-0.137345,-0.339269,0.927257
1.60641E+15,0.292691,-0.126703,0.975379,-0.130781,-0.338423,0.925323
1.60641E+15,0.296886,-0.129896,0.971807,-0.157939,-0.320891,1.00992
1.60641E+15,0.302186,-0.131905,0.967318,-0.117295,-0.337046,0.923399
1.60641E+15,0.306498,-0.133594,0.96373,-0.11077,-0.336031,0.922196
1.60641E+15,0.310262,-0.135172,0.961371,-0.105886,-0.335388,0.921634
1.60641E+15,0.313432,-0.136199,0.958857,-0.124246,-0.323923,0.979755
1.60641E+15,0.316266,-0.137328,0.957615,-0.0802937,-0.333015,0.902297
1.60641E+15,0.319586,-0.137878,0.95634,-0.0735938,-0.330509,0.900191
1.60641E+15,0.322369,-0.138218,0.955738,-0.067903,-0.327224,0.897165
1.60641E+15,0.324773,-0.138475,0.9557,-0.0622679,-0.324245,0.894622
1.60641E+15,0.329333,-0.137875,0.955331,-0.0750984,-0.31473,0.927968
1.60641E+15,0.333088,-0.137096,0.954579,-0.0713682,-0.318201,0.921814
1.60641E+15,0.335139,-0.136215,0.953668,-0.0462413,-0.321614,0.87811
1.60641E+15,0.33666,-0.134893,0.952365,-0.0434634,-0.324887,0.86894
1.60641E+15,0.336887,-0.134493,0.951736,-0.0570528,-0.321066,0.890145
1.60641E+15,0.336932,-0.133731,0.950588,-0.0523777,-0.320543,0.897242
1.60641E+15,0.334641,-0.132759,0.948364,-0.0556225,-0.323386,0.902595
1.60641E+15,0.329975,-0.132443,0.946276,-0.137681,-0.305252,0.998981
1.60641E+15,0.323963,-0.133496,0.944157,-0.137852,-0.305249,0.998636
1.60641E+15,0.315117,-0.135905,0.94227,-0.138771,-0.304891,0.99829
1.60641E+15,0.301992,-0.148306,0.950638,-0.135727,-0.306172,0.98025
1.60641E+15,0.295357,-0.146253,0.945075,-0.136809,-0.30634,0.973087
1.60641E+15,0.284734,-0.158018,0.955278,-0.105178,-0.311665,0.885672
1.60641E+15,0.280324,-0.160683,0.958435,-0.107984,-0.310895,0.883134
1.60641E+15,0.271595,-0.145282,0.94555,-0.111249,-0.311209,0.881383
1.60641E+15,0.267135,-0.140372,0.944674,-0.127512,-0.310694,0.875736
1.60641E+15,0.262743,-0.129469,0.943925,-0.139267,-0.311548,0.873201
1.60641E+15,0.25666,-0.118603,0.945992,-0.147764,-0.312876,0.874623
1.60641E+15,0.250877,-0.107266,0.95007,-0.157488,-0.315421,0.878463
1.60641E+15,0.244507,-0.0943794,0.953618,-0.16678,-0.318072,0.883911
1.60641E+15,0.239659,-0.0840259,0.958205,-0.175516,-0.321923,0.89185
1.60641E+15,0.234983,-0.0744852,0.964018,-0.183125,-0.325953,0.899266
1.60641E+15,0.230611,-0.0659546,0.97113,-0.190437,-0.329506,0.906051
1.60641E+15,0.226751,-0.0570965,0.97863,-0.197713,-0.332936,0.913723
1.60641E+15,0.224107,-0.0495519,0.986739,-0.20385,-0.335634,0.919294
1.60641E+15,0.22037,-0.0402849,0.996383,-0.216766,-0.335473,0.921852
1.60641E+15,0.217346,-0.0286386,1.00494,-0.220089,-0.337306,0.924831
1.60641E+15,0.214507,-0.0172298,1.01476,-0.227906,-0.339499,0.926628
1.60641E+15,0.213166,-0.00808363,1.02488,-0.234299,-0.340842,0.928079
1.60641E+15,0.213723,0.00240128,1.03477,-0.240418,-0.341906,0.928803
1.60641E+15,0.210089,0.00987113,1.04426,-0.244395,-0.342524,0.928054
1.60641E+15,0.195649,0.0246639,1.0692,-0.247549,-0.342675,0.927424
1.60641E+15,0.185744,0.037956,1.0664,-0.249281,-0.342569,0.926944
1.60641E+15,0.179305,0.0560004,1.08963,-0.250493,-0.342356,0.926232
1.60641E+15,0.179588,0.0584989,1.10874,-0.251194,-0.34214,0.925259
1.60641E+15,0.180021,0.0594788,1.11973,-0.251272,-0.341809,0.924379
1.60641E+15,0.168668,0.0484774,1.10993,-0.251188,-0.341268,0.922706
1.60641E+15,0.15887,0.0519295,1.12618,-0.250072,-0.340673,0.920884
1.60641E+15,0.149556,0.0964313,1.1356,-0.248528,-0.339868,0.91843
1.60641E+15,0.165131,0.06326,1.14625,-0.246743,-0.339099,0.916749
1.60641E+15,0.162229,0.063788,1.14707,-0.246152,-0.337038,0.913009
1.60641E+15,0.159088,0.0650714,1.14742,-0.245145,-0.335406,0.910596
1.60641E+15,0.146388,0.107376,1.14486,-0.24422,-0.334116,0.908988
1.60641E+15,0.146695,0.108666,1.14593,-0.243133,-0.332895,0.907138
1.60641E+15,0.145388,0.108567,1.14642,-0.242038,-0.332191,0.906442
1.60641E+15,0.146363,0.108284,1.14777,-0.240977,-0.331598,0.905797
1.60641E+15,0.144298,0.107729,1.14869,-0.233183,-0.331804,0.907873
1.60641E+15,0.142347,0.107154,1.14937,-0.232042,-0.331512,0.907742
1.60641E+15,0.140915,0.106715,1.15041,-0.2309,-0.331221,0.907145
1.60641E+15,0.141054,0.106482,1.15089,-0.230083,-0.330948,0.906878
1.60641E+15,0.140732,0.105933,1.15114,-0.228191,-0.330452,0.906269
1.60641E+15,0.139772,0.105499,1.15116,-0.226187,-0.330208,0.905594
1.60641E+15,0.139515,0.104176,1.15092,-0.224617,-0.329891,0.904928
1.60641E+15,0.120753,0.0684813,1.14738,-0.224426,-0.329549,0.904389
1.60641E+15,0.120691,0.0683255,1.14723,-0.222978,-0.329855,0.904274
1.60641E+15,0.119832,0.068065,1.14713,-0.22224,-0.329893,0.904157
1.60641E+15,0.120695,0.133902,1.14944,-0.221648,-0.329849,0.904135
1.60641E+15,0.142845,0.0306326,1.14552,-0.221671,-0.329726,0.903935
1.60641E+15,0.141722,0.0263697,1.14603,-0.221786,-0.329595,0.9038
1.60641E+15,0.140613,0.0163448,1.14743,-0.221934,-0.329517,0.903459
1.60641E+15,0.140211,0.0118348,1.14844,-0.221561,-0.329748,0.903629
1.60641E+15,0.139765,0.00912072,1.14911,-0.221456,-0.329908,0.903739
1.60641E+15,0.139325,0.00771101,1.14952,-0.221361,-0.330122,0.903874
1.60641E+15,0.139154,0.00660707,1.1498,-0.222103,-0.329907,0.903701
1.60641E+15,0.138871,0.00618761,1.15005,-0.222722,-0.329808,0.903361
1.60641E+15,0.138711,0.00579253,1.15028,-0.222423,-0.330174,0.90386
1.60641E+15,0.138506,0.00547694,1.15054,-0.222107,-0.3305,0.90419
1.60641E+15,0.138468,0.00496898,1.15084,-0.221838,-0.330733,0.904441
1.60641E+15,0.138211,0.0046395,1.15129,-0.221565,-0.330904,0.904708
1.60641E+15,0.137834,0.00392991,1.15179,-0.221448,-0.331016,0.904757
1.60641E+15,0.137468,0.00318311,1.15223,-0.221328,-0.331076,0.904732
1.60641E+15,0.137166,0.00252502,1.1526,-0.221084,-0.331174,0.904655
1.60641E+15,0.136751,0.00157976,1.15297,-0.220884,-0.331297,0.904684
1.60641E+15,0.136137,0.000265602,1.15311,-0.221469,-0.330972,0.904102
1.60641E+15,0.135451,-0.00172372,1.15286,-0.221916,-0.33067,0.903647
1.60641E+15,0.134395,-0.00539569,1.15142,-0.221514,-0.330785,0.903715
1.60641E+15,0.132353,-0.0109081,1.14808,-0.221832,-0.330559,0.903445
1.60641E+15,0.129581,-0.0190152,1.14136,-0.22221,-0.330313,0.903083
1.60641E+15,0.126909,-0.0338506,1.13121,-0.222466,-0.33017,0.902869
1.60641E+15,0.126103,-0.0438977,1.12202,-0.222745,-0.330027,0.902708
1.60641E+15,0.126366,-0.0643146,1.10407,-0.222819,-0.330035,0.902741
1.60641E+15,0.127497,-0.0754861,1.08883,-0.222298,-0.330412,0.90314
1.60641E+15,0.132919,-0.104771,1.06943,-0.221905,-0.330717,0.903767
1.60641E+15,0.131398,-0.117972,1.05535,-0.221732,-0.330881,0.904005
1.60641E+15,0.132204,-0.145474,1.04378,-0.221453,-0.331097,0.904465
1.60641E+15,0.129724,-0.160456,1.03159,-0.221325,-0.331296,0.904632
1.60641E+15,0.129601,-0.184729,1.01881,-0.221241,-0.331408,0.904683
1.60641E+15,0.128983,-0.193374,1.0111,-0.221149,-0.331484,0.904754
1.60641E+15,0.127481,-0.200548,1.00264,-0.221004,-0.331593,0.904879
1.60641E+15,0.127405,-0.205956,0.995327,-0.220957,-0.331626,0.904927
1.60641E+15,0.131471,-0.223496,0.98546,-0.221204,-0.331497,0.904808
1.60641E+15,0.133816,-0.232948,0.97975,-0.221758,-0.331117,0.90421
1.60641E+15,0.136214,-0.243413,0.973585,-0.221459,-0.331279,0.904295
1.60641E+15,0.139347,-0.252553,0.969128,-0.221953,-0.330926,0.903732
1.60641E+15,0.142327,-0.263549,0.962926,-0.221362,-0.331037,0.903767
1.60641E+15,0.144444,-0.276434,0.952133,-0.221754,-0.330736,0.903448
1.60641E+15,0.148564,-0.287417,0.940832,-0.222217,-0.330479,0.902945
1.60641E+15,0.160592,-0.306531,0.929877,-0.222567,-0.330261,0.902516
1.60641E+15,0.156615,-0.310581,0.889768,-0.22205,-0.33049,0.902782
1.60641E+15,0.176793,-0.318923,0.917465,-0.221346,-0.330977,0.90327
1.60641E+15,0.184074,-0.319959,0.913669,-0.220716,-0.331375,0.903525
1.60641E+15,0.189061,-0.319789,0.910904,-0.220241,-0.331723,0.903822
1.60641E+15,0.194213,-0.31885,0.908652,-0.219801,-0.331974,0.904069
1.60641E+15,0.199331,-0.317391,0.90668,-0.219667,-0.332087,0.904194
1.60641E+15,0.203633,-0.316166,0.905095,-0.219469,-0.332219,0.904318
1.60641E+15,0.207047,-0.314234,0.903715,-0.219294,-0.332305,0.904402
1.60641E+15,0.21165,-0.31125,0.903061,-0.219074,-0.332386,0.904438
1.60641E+15,0.216472,-0.308792,0.902874,-0.218628,-0.332447,0.904411
1.60641E+15,0.220851,-0.30713,0.902864,-0.218344,-0.332461,0.904281
1.60641E+15,0.224554,-0.305615,0.902301,-0.21792,-0.332369,0.90411
1.60641E+15,0.226795,-0.304306,0.901431,-0.217225,-0.332413,0.903907
1.60641E+15,0.227865,-0.302834,0.899321,-0.216217,-0.332465,0.903762
1.60641E+15,0.23041,-0.299168,0.895036,-0.215203,-0.332459,0.903552
1.60641E+15,0.225076,-0.275205,0.904366,-0.21447,-0.332312,0.903183
1.60641E+15,0.222597,-0.249395,0.92245,-0.213984,-0.332179,0.902793
1.60641E+15,0.238813,-0.21405,0.954469,-0.213601,-0.332103,0.902651
1.60641E+15,0.231706,-0.204414,0.950023,-0.212933,-0.331994,0.902326
1.60641E+15,0.219111,-0.192662,0.951351,-0.212447,-0.331675,0.901637
1.60641E+15,0.213118,-0.131446,0.966628,-0.211871,-0.331554,0.901006
1.60641E+15,0.20441,-0.101043,0.979629,-0.213659,-0.329794,0.898458
1.60641E+15,0.198983,-0.0705877,0.999983,-0.212876,-0.329714,0.898238
1.60641E+15,0.19527,-0.0521618,1.01354,-0.21207,-0.329696,0.89767
1.60641E+15,0.18627,-0.0240335,1.02803,-0.211303,-0.329608,0.89752
1.60641E+15,0.185758,-0.00534502,1.03834,-0.210747,-0.329705,0.897631
1.60641E+15,0.187841,0.0208149,1.04989,-0.210354,-0.329694,0.897633
1.60641E+15,0.187588,0.027501,1.05592,-0.210193,-0.329718,0.897627
1.60641E+15,0.187766,0.0370803,1.06524,-0.209981,-0.329797,0.897775
1.60641E+15,0.188014,0.04483,1.07342,-0.20997,-0.329788,0.897748
1.60641E+15,0.185993,0.0528765,1.08157,-0.211621,-0.328959,0.897464
1.60641E+15,0.181306,0.062063,1.09121,-0.211403,-0.329144,0.897818
1.60641E+15,0.178828,0.0641292,1.0991,-0.211284,-0.329392,0.898183
1.60641E+15,0.175712,0.0653659,1.10719,-0.211279,-0.329591,0.898447
1.60641E+15,0.171766,0.0663944,1.11433,-0.211343,-0.32961,0.898447
1.60641E+15,0.167176,0.068198,1.11977,-0.211427,-0.329947,0.898844
1.60641E+15,0.16517,0.0684091,1.12294,-0.211557,-0.330092,0.89913
1.60641E+15,0.163212,0.068829,1.1258,-0.211824,-0.330303,0.899359
1.60641E+15,0.161367,0.0687339,1.12799,-0.21482,-0.32951,0.89866
